,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Census Tract,Store_Type
109307,CVS Pharmacy 8952,24865 N Lake Pleasant Pkwy,,Peoria,AZ,85383,1280,MARICOPA,-112.27238,33.709095,109308,4.01E+13,4013610900,0
10634,CVS Pharmacy 8983,5125 W Olive Ave,,Glendale,AZ,85302,,MARICOPA,-112.16969,33.567467,10635,4.01E+13,4013092307,0
120331,CVS Pharmacy 9202,4742 E Indian School Rd,,Phoenix,AZ,85018,5496,MARICOPA,-111.97978,33.494705,120332,4.01E+13,4013108200,0
88540,CVS Pharmacy 9205,802 S Mill Ave,,Tempe,AZ,85281,5602,MARICOPA,-111.94004,33.42136,88541,4.01E+13,4013319000,0
127136,CVS Pharmacy 9210,10653 N Scottsdale Rd,,Scottsdale,AZ,85254,5263,MARICOPA,-111.92591,33.582752,127137,4.01E+13,4013216831,0
87422,CVS Pharmacy 9213,305 E Brown Rd,,Mesa,AZ,85201,3505,MARICOPA,-111.82407,33.435425,87423,4.01E+13,4013421002,0
127138,CVS Pharmacy 9217,10720 W Bell Rd,,Sun City,AZ,85351,1099,MARICOPA,-112.29083,33.638161,127139,4.01E+13,4013617400,0
87421,CVS Pharmacy 9218,1137 S Dobson Rd,#10,Mesa,AZ,85202,3902,MARICOPA,-111.87453,33.394268,87422,4.01E+13,4013422103,0
87428,CVS Pharmacy 9222,4275 W Thomas Rd,,Phoenix,AZ,85009,3844,MARICOPA,-112.15102,33.480457,87429,4.01E+13,4013112202,0
87423,CVS Pharmacy 9225,2406 E Thomas Rd,,Phoenix,AZ,85016,7912,MARICOPA,-112.02955,33.480358,87424,4.01E+13,4013110802,0
127139,CVS Pharmacy 9230,19602 N R H Johnson Blvd,,Sun City West,AZ,85375,4419,MARICOPA,-112.35796,33.661312,127140,4.01E+13,4013040507,0
127587,CVS Pharmacy 9237,9856 W Peoria Ave,,Peoria,AZ,85345,6110,MARICOPA,-112.27175,33.580379,127588,4.01E+13,4013071801,0
127593,CVS Pharmacy 9245,12409 N Tatum Blvd,,Phoenix,AZ,85032,7797,MARICOPA,-111.9802,33.598858,127594,4.01E+13,4013103205,0
120305,CVS Pharmacy 9252,14672 N Frank Lloyd Wright Blvd,,Scottsdale,AZ,85260,2043,MARICOPA,-111.87413,33.62009,120306,4.01E+13,4013216853,0
87420,CVS Pharmacy 9256,3560 W Peoria Ave,,Phoenix,AZ,85029,4026,MARICOPA,-112.13571,33.582077,87421,4.01E+13,4013104203,0
120306,CVS Pharmacy 9264,23215 N Pima Rd,,Scottsdale,AZ,85255,4315,MARICOPA,-111.89047,33.697086,120307,4.01E+13,4013216851,0
127598,CVS Pharmacy 9270,2033 W Wickenburg Way,,Wickenburg,AZ,85390,1039,MARICOPA,-112.77306,33.962193,127599,4.01E+13,4013040515,0
120307,CVS Pharmacy 9279,16545 E Palisades Blvd,,Fountain Hills,AZ,85268,3707,MARICOPA,-111.72345,33.609573,120308,4.01E+13,4013216818,0
88538,CVS Pharmacy 9283,180 N Dobson Rd,,Chandler,AZ,85224,6196,MARICOPA,-111.87651,33.305779,88539,4.01E+13,4013811200,0
120291,CVS Pharmacy 9290,4430 E Ray Rd,,Phoenix,AZ,85044,6092,MARICOPA,-111.98804,33.320286,120292,4.01E+13,4013116718,0
127008,CVS Pharmacy 9294,9172 W Union Hills Dr,,Peoria,AZ,85382,8177,MARICOPA,-112.25562,33.652649,127009,4.01E+13,4013615500,0
87802,CVS Pharmacy 9297,6002 N 7th St,,Phoenix,AZ,85014,1801,MARICOPA,-112.06503,33.524101,87803,4.01E+13,4013106600,0
87427,CVS Pharmacy 9304,7434 W Indian School Rd,,Phoenix,AZ,85033,3138,MARICOPA,-112.21941,33.494698,87428,4.01E+13,4013109703,0
127010,CVS Pharmacy 9306,19505 N Sunrise Blvd,,Surprise,AZ,85374,4739,MARICOPA,-112.40426,33.65506,127011,4.01E+13,4013040528,0
127012,CVS Pharmacy 9312,4323 E Bell Rd,,Phoenix,AZ,85032,2250,MARICOPA,-111.9874,33.640533,127013,4.01E+13,4013103215,0
106281,CVS Pharmacy 9314,3440 W Glendale Ave,,Phoenix,AZ,85051,8323,MARICOPA,-112.13388,33.538548,106282,4.01E+13,4013105900,0
87425,CVS Pharmacy 9327,6021 S Central Ave,,Phoenix,AZ,85042,4234,MARICOPA,-112.07321,33.391548,87426,4.01E+13,4013116500,0
127014,CVS Pharmacy 9328,7901 E Thomas Rd,,Scottsdale,AZ,85251,,MARICOPA,-111.91123,33.480362,127015,4.01E+13,4013217900,0
120308,CVS Pharmacy 9339,21001 N Tatum Blvd,Ste 82,Phoenix,AZ,85050,4240,MARICOPA,-111.97725,33.676926,120309,4.01E+13,4013615200,0
120310,CVS Pharmacy 9340,3610 W Anthem Way,,Anthem,AZ,85086,416,MARICOPA,-112.13647,33.865898,120311,4.01E+13,4013610200,0
87413,CVS Pharmacy 9347,1525 N Central Ave,,Phoenix,AZ,85004,1646,MARICOPA,-112.07365,33.46537,87414,4.01E+13,4013113000,0
231147,CVS/PHARMACY 10920,3933 E Camelback Rd,SUITE 220,Phoenix,AZ,85018,2609,MARICOPA,-111.99648,33.509796,231148,4.01E+13,4013108301,0
34656,WALGREENS  4422,3945 E Southern Ave,,Phoenix,AZ,85040,3961,MARICOPA,-111.99677,33.392605,34657,4.01E+13,4013116203,0
134571,Walgreens 00813,15442 N 99th Ave,,Sun City,AZ,85351,1997,MARICOPA,-112.26978,33.623508,134572,4.01E+13,4013071504,0
130970,Walgreens 01272,5101 W Indian School Rd,,Phoenix,AZ,85031,2602,MARICOPA,-112.16971,33.494934,130971,4.01E+13,4013109900,0
140646,Walgreens 01950,10135 E Via Linda,,Scottsdale,AZ,85258,5328,MARICOPA,-111.86304,33.574501,140647,4.01E+13,4013216833,0
8600,Walgreens 01969,6006 N 67th Ave,,Glendale,AZ,85301,4902,MARICOPA,-112.20316,33.523968,8601,4.01E+13,4013092718,0
119851,Walgreens 02056,1925 W Chandler Blvd,,Chandler,AZ,85224,6149,MARICOPA,-111.87478,33.305904,119852,4.01E+13,4013523103,0
116795,Walgreens 02079,3131 E Thunderbird Rd,,Phoenix,AZ,85032,5600,MARICOPA,-112.01443,33.611492,116796,4.01E+13,4013103502,0
89014,Walgreens 02243,387 N Estrella Pkwy,,Goodyear,AZ,85338,9298,MARICOPA,-112.39242,33.450661,89015,4.01E+13,4013061009,0
140647,Walgreens 02599,7337 N Via Paseo del Sur,,Scottsdale,AZ,85258,3743,MARICOPA,-111.90157,33.544334,140648,4.01E+13,4013216806,0
111163,Walgreens 02771,1305 S Greenfield Rd,,Mesa,AZ,85206,3303,MARICOPA,-111.73651,33.391918,111164,4.01E+13,4013422636,0
109838,Walgreens 02851,7000 N 16th St,Ste 100,Phoenix,AZ,85020,5547,MARICOPA,-112.04752,33.538971,109839,4.01E+13,4013106300,0
127690,Walgreens 03008,785 S Cooper Rd,,Gilbert,AZ,85233,7160,MARICOPA,-111.80693,33.335941,127691,4.01E+13,4013422403,0
149991,Walgreens 03049,4965 W Bell Rd,,Glendale,AZ,85308,3418,MARICOPA,-112.16616,33.638939,149992,4.01E+13,4013104225,0
140650,Walgreens 03177,7011 E Shea Blvd,,Scottsdale,AZ,85254,5249,MARICOPA,-111.93,33.58202,140651,4.01E+13,4013216830,0
112852,Walgreens 03184,1585 E Guadalupe Rd,,Gilbert,AZ,85234,8800,MARICOPA,-111.75678,33.364693,112853,4.01E+13,4013422509,0
140651,Walgreens 03191,10865 N Tatum Blvd,,Phoenix,AZ,85028,3055,MARICOPA,-111.97775,33.58511,140652,4.01E+13,4013103209,0
112853,Walgreens 03215,1935 N Power Rd,,Mesa,AZ,85205,3728,MARICOPA,-111.68443,33.427303,112854,4.01E+13,4013420202,0
149659,Walgreens 03385,5421 W Thunderbird Rd,,Glendale,AZ,85306,4751,MARICOPA,-112.17641,33.610714,149660,4.01E+13,4013104224,0
149658,Walgreens 03387,10705 W Indian School Rd,,Avondale,AZ,85392,5636,MARICOPA,-112.29046,33.49358,149659,4.01E+13,4013082019,0
149987,Walgreens 03427,7448 W Thunderbird Rd,,Peoria,AZ,85381,6069,MARICOPA,-112.21938,33.61039,149988,4.01E+13,4013071513,0
75307,Walgreens 03477,204 E Bell Rd,,Phoenix,AZ,85022,2305,MARICOPA,-112.07144,33.640388,75308,4.01E+13,4013618900,0
119855,Walgreens 03531,4949 W Chandler Blvd,,Chandler,AZ,85226,7922,MARICOPA,-111.92794,33.305351,119856,4.01E+13,4013811000,0
95021,Walgreens 03591,2811 E Broadway Rd,,Mesa,AZ,85204,1702,MARICOPA,-111.77037,33.408123,95022,4.01E+13,4013422501,0
14403,Walgreens 03593,2610 W Thunderbird Rd,,Phoenix,AZ,85023,5948,MARICOPA,-112.11217,33.610928,14404,4.01E+13,4013103900,0
140037,Walgreens 03602,8816 E Pinnacle Peak Rd,,Scottsdale,AZ,85255,3615,MARICOPA,-111.88937,33.698708,140038,4.01E+13,4013216851,0
7690,Walgreens 03657,3361 N Litchfield Rd,,Goodyear,AZ,85395,2125,MARICOPA,-112.36243,33.485439,7691,4.01E+13,4013061020,0
77471,Walgreens 03669,10324 E Riggs Rd,,Sun Lakes,AZ,85248,7625,MARICOPA,-111.85977,33.218338,77472,4.01E+13,4013817300,0
16954,Walgreens 03670,1159 E Southern Ave,,Mesa,AZ,85204,5011,MARICOPA,-111.80632,33.393322,16955,4.01E+13,4013422301,0
77482,Walgreens 03726,1985 E Chandler Blvd,,Chandler,AZ,85225,5110,MARICOPA,-111.80764,33.306313,77483,4.01E+13,4013811600,0
119865,Walgreens 03727,1919 N Dobson Rd,,Chandler,AZ,85224,2237,MARICOPA,-111.87641,33.334511,119866,4.01E+13,4013523005,0
140118,Walgreens 03766,34402 N Scottsdale Rd,,Scottsdale,AZ,85266,1226,MARICOPA,-111.92789,33.797649,140119,4.01E+13,4013613100,0
119866,Walgreens 03768,6404 S McClintock Dr,,Tempe,AZ,85283,3942,MARICOPA,-111.91129,33.363537,119867,4.01E+13,4013319905,0
95491,Walgreens 03912,29660 N Tatum Blvd,,Cave Creek,AZ,85331,3350,MARICOPA,-111.99012,33.755486,95492,4.01E+13,4013612800,0
96875,Walgreens 04018,2345 E Baseline Rd,,Gilbert,AZ,85234,2326,MARICOPA,-111.78318,33.378933,96876,4.01E+13,4013422508,0
13214,Walgreens 04020,5895 W Peoria Ave,,Glendale,AZ,85302,1303,MARICOPA,-112.18575,33.581825,13215,4.01E+13,4013092306,0
119867,Walgreens 04046,3960 E Chandler Blvd,,Phoenix,AZ,85048,300,MARICOPA,-111.99805,33.305309,119868,4.01E+13,4013116721,0
140896,Walgreens 04077,3005 E Riggs Rd,,Chandler,AZ,85249,5130,MARICOPA,-111.78829,33.219173,140897,4.01E+13,4013814000,0
15267,Walgreens 04228,5125 W Northern Ave,,Glendale,AZ,85301,1402,MARICOPA,-112.1694,33.553028,15268,4.01E+13,4013092500,0
119868,Walgreens 04376,1825 E Warner Rd,,Tempe,AZ,85284,3403,MARICOPA,-111.90955,33.334595,119869,4.01E+13,4013810100,0
134107,Walgreens 04434,22280 N 67th Ave,,Glendale,AZ,85310,5959,MARICOPA,-112.20435,33.685764,134108,4.01E+13,4013614000,0
112854,Walgreens 04435,4420 E Brown Rd,,Mesa,AZ,85205,4001,MARICOPA,-111.73565,33.437267,112855,4.01E+13,4013420215,0
140222,Walgreens 04507,15025 N Thompson Peak Pkwy,,Scottsdale,AZ,85260,2863,MARICOPA,-111.87492,33.622051,140223,4.01E+13,4013216853,0
13890,Walgreens 04508,3431 W Union Hills Dr,,Phoenix,AZ,85027,4898,MARICOPA,-112.13286,33.654621,13891,4.01E+13,4013618400,0
112855,Walgreens 04543,805 S Val Vista Dr,,Gilbert,AZ,85296,3788,MARICOPA,-111.75554,33.334961,112856,4.01E+13,4013814600,0
14127,Walgreens 04762,2435 E Greenway Pkwy,,Phoenix,AZ,85032,3591,MARICOPA,-112.02913,33.631405,14128,4.01E+13,4013103306,0
47072,Walgreens 04791,14285 W Grand Ave,,Surprise,AZ,85374,4297,MARICOPA,-112.36979,33.653709,47073,4.01E+13,4013040531,0
119869,Walgreens 04793,1975 S Alma School Rd,,Chandler,AZ,85286,6905,MARICOPA,-111.85855,33.277172,119870,4.01E+13,4013811900,0
8334,Walgreens 04909,2921 N 83rd Ave,,Phoenix,AZ,85033,4761,MARICOPA,-112.23781,33.480553,8335,4.01E+13,4013109702,0
129623,Walgreens 04951,4006 E Bell Rd,,Phoenix,AZ,85032,2232,MARICOPA,-111.99548,33.640797,129624,4.01E+13,4013619800,0
119871,Walgreens 05215,2363 S Lindsay Rd,,Gilbert,AZ,85295,4744,MARICOPA,-111.7728,33.30732,119872,4.01E+13,4013815000,0
35571,Walgreens 05353,20266 N Lake Pleasant Rd,,Peoria,AZ,85382,9711,MARICOPA,-112.28001,33.667831,35572,4.01E+13,4013613500,0
112856,Walgreens 05392,420 S Sossaman Rd,,Mesa,AZ,85208,2001,MARICOPA,-111.66753,33.407223,112857,4.01E+13,4013422609,0
140227,Walgreens 05453,6501 E Greenway Pkwy,,Scottsdale,AZ,85254,2065,MARICOPA,-111.94081,33.625568,140228,4.01E+13,4013103220,0
34727,Walgreens 05504,4249 W Glendale Ave,,Phoenix,AZ,85051,8137,MARICOPA,-112.1504,33.538383,34728,4.01E+13,4013107000,0
119673,Walgreens 05569,1315 E Chandler Blvd,,Phoenix,AZ,85048,6284,MARICOPA,-112.05452,33.305603,119674,4.01E+13,4013116725,0
8453,Walgreens 05668,8301 W Camelback Rd,,Phoenix,AZ,85037,1257,MARICOPA,-112.2384,33.508774,8454,4.01E+13,4013082008,0
14834,Walgreens 05776,1451 N Dysart Rd,,Avondale,AZ,85323,1515,MARICOPA,-112.34099,33.450413,14835,4.01E+13,4013061200,0
127402,Walgreens 05799,754 N Higley Rd,,Gilbert,AZ,85234,9600,MARICOPA,-111.72189,33.364182,127403,4.01E+13,4013422606,0
140235,Walgreens 05890,11250 E Via Linda,,Scottsdale,AZ,85259,4072,MARICOPA,-111.83569,33.589607,140236,4.01E+13,4013216837,0
136672,Walgreens 05937,4315 W McDowell Rd,,Phoenix,AZ,85035,4201,MARICOPA,-112.15299,33.465942,136673,4.01E+13,4013112507,0
127403,Walgreens 06026,3624 N Power Rd,,Mesa,AZ,85215,9733,MARICOPA,-111.68404,33.481258,127404,4.01E+13,4013420207,0
140340,Walgreens 06060,16415 E Palisades Blvd,,Fountain Hills,AZ,85268,3763,MARICOPA,-111.72533,33.610142,140341,4.01E+13,4013216818,0
70257,Walgreens 06062,76 W Guadalupe Rd,,Gilbert,AZ,85233,3349,MARICOPA,-111.79147,33.364456,70258,4.01E+13,4013422308,0
122606,Walgreens 06063,1825 W Bethany Home Rd,,Phoenix,AZ,85015,2512,MARICOPA,-112.09856,33.524094,122607,4.01E+13,4013106703,0
122859,Walgreens 06128,19003 N R H Johnson Blvd,,Sun City West,AZ,85375,4402,MARICOPA,-112.35099,33.657013,122860,4.01E+13,4013040506,0
7152,Walgreens 06527,710 E Camelback Rd,,Phoenix,AZ,85014,3657,MARICOPA,-112.06442,33.509289,7153,4.01E+13,4013107601,0
140345,Walgreens 06534,20631 N Scottsdale Rd,,Scottsdale,AZ,85255,6452,MARICOPA,-111.92536,33.674919,140346,4.01E+13,4013216842,0
197758,Walgreens 06582,9230 E Main St,,Mesa,AZ,85207,,MARICOPA,-111.63141,33.415409,197759,4.01E+13,4013420115,0
134108,Walgreens 06599,13227 N 7th St,,Phoenix,AZ,85022,5303,MARICOPA,-112.06499,33.606979,134109,4.01E+13,4013103702,0
140353,Walgreens 06729,10929 E Dynamite Blvd,,Scottsdale,AZ,85262,8045,MARICOPA,-111.84474,33.742992,140354,4.01E+13,4013216829,0
98711,Walgreens 06880,2431 S Higley Rd,,Gilbert,AZ,85295,1100,MARICOPA,-111.72104,33.306526,98712,4.01E+13,4013815600,0
134572,Walgreens 07110,6640 W Happy Valley Rd,,Glendale,AZ,85310,2612,MARICOPA,-112.20216,33.712227,134573,4.01E+13,4013611700,0
77766,Walgreens 07516,2411 W Anthem Way,,Anthem,AZ,85086,4900,MARICOPA,-112.11139,33.859467,77767,4.01E+13,4013610400,0
119677,Walgreens 07723,975 E Ocotillo Rd,,Chandler,AZ,85249,3013,MARICOPA,-111.82462,33.247738,119678,4.01E+13,4013813100,0
75213,Walgreens 07828,6002 E Main St,,Mesa,AZ,85205,8928,MARICOPA,-111.70127,33.415699,75214,4.01E+13,4013420214,0
88226,Walgreens 07933,15514 W Waddell Rd,,Surprise,AZ,85379,5167,MARICOPA,-112.39451,33.609627,88227,4.01E+13,4013061032,0
122133,Walgreens 09057,18433 N 19th Ave,,Phoenix,AZ,85023,1359,MARICOPA,-112.09973,33.653812,122134,4.01E+13,4013618700,0
90201,Walgreens 09175,23477 W Yuma Rd,,Buckeye,AZ,85326,3103,MARICOPA,-112.55542,33.435642,90202,4.01E+13,4013050609,0
98641,Walgreens 09179,5115 W Baseline Rd,,Laveen,AZ,85339,3000,MARICOPA,-112.16922,33.377453,98642,4.01E+13,4013116609,0
74221,Walgreens 09202,1142 W Guadalupe Rd,,Mesa,AZ,85210,7602,MARICOPA,-111.8582,33.364269,74222,4.01E+13,4013422216,0
93911,Walgreens 09261,4710 E Rose Garden Ln,,Phoenix,AZ,85050,4264,MARICOPA,-111.97828,33.676865,93912,4.01E+13,4013615000,0
140457,Walgreens 09262,8469 E McDonald Dr,,Scottsdale,AZ,85250,6335,MARICOPA,-111.89829,33.523865,140458,4.01E+13,4013217002,0
99310,Walgreens 09840,3111 W Hunt Hwy,,Queen Creek,AZ,85142,,MARICOPA,-111.59946,33.190289,99311,4.02E+13,4021000214,0
112552,Walgreens 10111,3434 W Southern Ave,,Phoenix,AZ,85041,4306,MARICOPA,-112.132,33.392216,112553,4.01E+13,4013116607,0
112959,Walgreens 10241,28516 N El Mirage Rd,,Peoria,AZ,85383,2094,MARICOPA,-112.32297,33.741276,112960,4.01E+13,4013040520,0
117345,Walgreens 10260,3230 E Chandler Heights Rd,,Gilbert,AZ,85298,4261,MARICOPA,-111.71973,33.233856,117346,4.01E+13,4013816400,0
127694,Walgreens 11116,21212 E Ocotillo Rd,,Queen Creek,AZ,85142,9667,MARICOPA,-111.62569,33.248711,127695,4.01E+13,4013817100,0
119679,Walgreens 11181,5975 W Ray Rd,,Chandler,AZ,85226,1827,MARICOPA,-111.94445,33.319763,119680,4.01E+13,4013810500,0
185691,Walgreens 11182,1130 W Southern Ave,,Mesa,AZ,85210,,MARICOPA,-111.85568,33.393246,185692,4.01E+13,4013422105,0
137037,Walgreens 11470,25073 W Southern Ave,,Buckeye,AZ,85326,,MARICOPA,-112.59033,33.391998,137038,4.01E+13,4013050701,0
62420,Walgreens 11610,2000 S Mill Ave,,Tempe,AZ,85282,2128,MARICOPA,-111.93983,33.407242,62421,4.01E+13,4013319600,0
203714,Walgreens 1197,1745 E Southern Ave,,Tempe,AZ,85282,5634,MARICOPA,-111.91036,33.392929,203715,4.01E+13,4013319401,0
164856,Walgreens 12334,1654 N Pebble Creek Pkwy,,Goodyear,AZ,85395,,MARICOPA,-112.39265,33.465424,164857,4.01E+13,4013061009,0
158599,Walgreens 12335,10825 E Baseline Rd,,Mesa,AZ,85202,,MARICOPA,-111.87141,33.378677,158600,4.01E+13,4013422204,0
60982,Walgreens 12386,9800 S Estrella Pkwy,,Goodyear,AZ,85338,7141,MARICOPA,-112.42546,33.357544,60983,4.01E+13,4013723307,0
111524,Walgreens 12739,15450 N Tatum Blvd,,Phoenix,AZ,85032,,MARICOPA,-111.97797,33.626842,111525,4.01E+13,4013103215,0
12155,Walgreens 13758,6200 N Scottsdale Rd,,Paradise Valley,AZ,85253,5415,MARICOPA,-111.92589,33.529385,12156,4.01E+13,4013216901,0
6782,Walgreens 13870,4875 E Elliot Rd,,Phoenix,AZ,85044,1715,MARICOPA,-111.97883,33.348862,6783,4.01E+13,4013116708,0
220640,Walgreens 16082,10602 N 32nd St,,Phoenix,AZ,85028,3202,MARICOPA,-112.01315,33.582699,220641,4.01E+13,4013104802,0
123949,Walgreens 2398,925 W Baseline Rd,Ste 108,Tempe,AZ,85283,1100,MARICOPA,-111.95172,33.378159,123950,4.01E+13,4013320007,0
199891,Walgreens 3003,6690 W Union Hills Dr,,Glendale,AZ,85308,1011,MARICOPA,-112.20232,33.652946,199892,4.01E+13,4013615900,0
191397,Walgreens 3048,9050 W Union Hills Dr,,Peoria,AZ,85382,3023,MARICOPA,-112.25428,33.652649,191398,4.01E+13,4013615600,0
123799,Walgreens 3087,5625 E Thomas Rd,,Phoenix,AZ,85018,8116,MARICOPA,-111.96015,33.48,123800,4.01E+13,4013217400,0
109860,Walgreens 3132,2415 E Union Hills Dr,,Phoenix,AZ,85050,3146,MARICOPA,-112.03014,33.655022,109861,4.01E+13,4013619500,0
67240,Walgreens 3163,3420 N Scottsdale Rd,,Scottsdale,AZ,85251,5624,MARICOPA,-111.92632,33.488297,67241,4.01E+13,4013217201,0
123353,Walgreens 3464,3402 N Central Ave,,Phoenix,AZ,85012,2202,MARICOPA,-112.07401,33.487579,123354,4.01E+13,4013110501,0
113969,Walgreens 3728,7059 E Baseline Rd,,Mesa,AZ,85209,4803,MARICOPA,-111.6815,33.379345,113970,4.01E+13,4013422617,0
113970,Walgreens 3767,2737 E McKellips Rd,,Mesa,AZ,85213,3016,MARICOPA,-111.77147,33.451782,113971,4.01E+13,4013420603,0
122176,Walgreens 3769,1616 E Thomas Rd,,Phoenix,AZ,85016,7602,MARICOPA,-112.04636,33.480286,122177,4.01E+13,4013110701,0
116794,Walgreens 3789,3605 E Thomas Rd,,Phoenix,AZ,85018,7505,MARICOPA,-112.0035,33.480442,116795,4.01E+13,4013111402,0
203715,Walgreens 4138,7923 E McDowell Rd,,Scottsdale,AZ,85257,3747,MARICOPA,-111.91059,33.465664,203716,4.01E+13,4013218200,0
149988,Walgreens 4139,3450 W Dunlap Ave,,Phoenix,AZ,85051,5302,MARICOPA,-112.13382,33.567589,149989,4.01E+13,4013104205,0
109911,Walgreens 4506,8015 E Indian School Rd,,Scottsdale,AZ,85251,2617,MARICOPA,-111.9085,33.49485,109912,4.01E+13,4013217700,0
187855,Walgreens 4620,15490 W Bell Rd,,Surprise,AZ,85374,3496,MARICOPA,-112.39332,33.638798,187856,4.01E+13,4013040530,0
65589,Walgreens 4722,4111 N 24th St,,Phoenix,AZ,85016,6222,MARICOPA,-112.03017,33.495392,65590,4.01E+13,4013108400,0
130526,Walgreens 4742,8310 W Deer Valley Rd,,Peoria,AZ,85382,2461,MARICOPA,-112.23849,33.681587,130527,4.01E+13,4013613800,0
185307,Walgreens 4792,55 E Ray Rd,,Chandler,AZ,85225,3337,MARICOPA,-111.84122,33.320576,185308,4.01E+13,4013522903,0
184810,Walgreens 5039,746 W University Dr,,Mesa,AZ,85201,5613,MARICOPA,-111.84713,33.422363,184811,4.01E+13,4013421102,0
156526,Walgreens 5222,9040 W Peoria Ave,,Peoria,AZ,85345,6406,MARICOPA,-112.25426,33.580898,156527,4.01E+13,4013071912,0
210117,Walgreens 5266,21632 N 35th Ave,,Glendale,AZ,85308,2061,MARICOPA,-112.13479,33.683231,210118,4.01E+13,4013614400,0
75380,Walgreens 5505,3502 W Camelback Rd,,Phoenix,AZ,85019,2707,MARICOPA,-112.13425,33.509506,75381,4.01E+13,4013107102,0
185354,Walgreens 5568,10707 W Peoria Ave,,Sun City,AZ,85351,4061,MARICOPA,-112.29063,33.580032,185355,4.01E+13,4013071702,0
113972,Walgreens 5701,1158 S Crismon Rd,,Mesa,AZ,85208,2597,MARICOPA,-111.61545,33.393871,113973,4.01E+13,4013422631,0
48700,Walgreens 5775,8309 W Glendale Ave,,Glendale,AZ,85305,2102,MARICOPA,-112.23839,33.537594,48701,4.01E+13,4013092710,0
41759,Walgreens 5851,5011 W Union Hills Dr,,Glendale,AZ,85308,1441,MARICOPA,-112.16855,33.654484,41760,4.01E+13,4013618100,0
136549,Walgreens 5893,705 E McDowell Rd,,Phoenix,AZ,85006,2519,MARICOPA,-112.06433,33.465694,136550,4.01E+13,4013113203,0
81439,Walgreens 5938,4134 N 44th St,,Phoenix,AZ,85018,4217,MARICOPA,-111.98695,33.4958,81440,4.01E+13,4013108200,0
136551,Walgreens 6021,1620 N 59th Ave,,Phoenix,AZ,85035,4985,MARICOPA,-112.18648,33.467201,136552,4.01E+13,4013112502,0
162208,Walgreens 6065,9009 N 67th Ave,,Glendale,AZ,85302,3991,MARICOPA,-112.20291,33.56778,162209,4.01E+13,4013092305,0
136552,Walgreens 6095,9045 W Indian School Rd,,Phoenix,AZ,85037,2029,MARICOPA,-112.25353,33.494186,136553,4.01E+13,4013082009,0
185690,Walgreens 6177,1135 N Mesa Dr,,Mesa,AZ,85201,3504,MARICOPA,-111.82262,33.435947,185691,4.01E+13,4013420901,0
62292,Walgreens 6400,8030 N 19th Ave,,Phoenix,AZ,85021,5101,MARICOPA,-112.09975,33.554173,62293,4.01E+13,4013105503,0
161876,Walgreens 6535,2420 E Baseline Rd,,Phoenix,AZ,85042,7031,MARICOPA,-112.02999,33.377869,161877,4.01E+13,4013116203,0
113973,Walgreens 6692,4766 E Queen Creek Rd,,Gilbert,AZ,85297,8005,MARICOPA,-111.6866,33.26643,113974,4.01E+13,4013816200,0
192408,Walgreens 6697,7606 S 7th St,,Phoenix,AZ,85042,6503,MARICOPA,-112.06468,33.377586,192409,4.01E+13,4013116703,0
185355,Walgreens 6736,4410 W Cactus Rd,,Glendale,AZ,85304,2338,MARICOPA,-112.15368,33.59639,185356,4.01E+13,4013104219,0
200105,Walgreens 6784,2024 W Main St,,Mesa,AZ,85201,6802,MARICOPA,-111.87493,33.414989,200106,4.01E+13,4013421303,0
184791,Walgreens 6806,17088 W Bell Rd,,Surprise,AZ,85374,2433,MARICOPA,-112.42681,33.639015,184792,4.01E+13,4013040527,0
122080,Walgreens 6872,2930 N 67th Ave,,Phoenix,AZ,85033,5610,MARICOPA,-112.2033,33.48167,122081,4.01E+13,4013109701,0
191918,Walgreens 7018,6838 N 7th St,,Phoenix,AZ,85014,1014,MARICOPA,-112.06509,33.53738,191919,4.01E+13,4013106600,0
184799,Walgreens 7026,12244 W Cactus Rd,,El Mirage,AZ,85335,2399,MARICOPA,-112.32385,33.594479,184800,4.01E+13,4013061042,0
192664,Walgreens 7375,1840 W Southern Ave,,Phoenix,AZ,85041,4631,MARICOPA,-112.09782,33.392319,192665,4.01E+13,4013115700,0
189999,Walgreens 7387,10710 W McDowell Rd,,Avondale,AZ,85392,5958,MARICOPA,-112.29054,33.46452,190000,4.01E+13,4013082023,0
113974,Walgreens 7558,9233 E Guadalupe Rd,,Mesa,AZ,85212,2143,MARICOPA,-111.63506,33.364624,113975,4.01E+13,4013422643,0
207573,Walgreens 7582,13014 W Camelback Rd,,Litchfield Park,AZ,85340,9401,MARICOPA,-112.3406,33.507912,207574,4.01E+13,4013061011,0
191393,Walgreens 7663,8280 W Lower Buckeye Rd,,Phoenix,AZ,85043,7405,MARICOPA,-112.23796,33.423027,191394,4.01E+13,4013112510,0
113976,Walgreens 7747,3233 E Germann Rd,,Gilbert,AZ,85297,5252,MARICOPA,-111.71975,33.277592,113977,4.01E+13,4013816000,0
75215,Walgreens 809,8911 N 7th St,,Phoenix,AZ,85020,2911,MARICOPA,-112.06518,33.566326,75216,4.01E+13,4013105200,0
105985,Walgreens 9472,2707 W Carefree Hwy,,Phoenix,AZ,85085,8843,MARICOPA,-112.11898,33.798283,105986,4.01E+13,4013611300,0
