,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Census Tract
29813,Patel Brothers,1315 S Arizona Ave,,Chandler,AZ,85286,6500,MARICOPA,-111.8413,33.286419,29814,040138124002006,04013812400
30001,Trader Joes 283,252 Lee Blvd,,Prescott,AZ,86303,5777,YAVAPAI,-112.40437,34.548241,30002,040250008021006,04025000802
30237,Pilot Travel Center 458,619 S Sunshine Blvd,,Eloy,AZ,85131,2453,PINAL,-111.55038,32.738449,30238,040210019002120,04021001900
30358,Adobe Wine And Liquor,16726 E El Pueblo Blvd,,Fountain Hills,AZ,85268,2541,MARICOPA,-111.71778,33.622948,30359,040132168202018,04013216820
30468,Louis Market,4009 S 12th Ave,,Tucson,AZ,85714,1452,PIMA,-110.97757,32.175629,30469,040190025012005,04019002501
30566,7-Eleven 13026B,4511 N 24th St,,Phoenix,AZ,85016,5201,MARICOPA,-112.03015,33.502251,30567,040131084004023,04013108400
30722,7 Eleven 13035C,1902 S Alvernon Way,,Tucson,AZ,85711,6214,PIMA,-110.90959,32.199471,30723,040190020002000,04019002000
30769,Jacksons Food Stores 802,2501 W Happy Valley Rd,,Phoenix,AZ,85085,,MARICOPA,-112.11241,33.712784,30770,040136123001079,04013612300
30798,Quik Chek Market,26 W Main,,Quartzsite,AZ,85346,5000,LA PAZ,-114.21739,33.666695,30799,040120205021142,04012020502
30837,QuikTrip 1487,10230 E Golf Links Rd,,Tucson,AZ,85730,,PIMA,-110.77422,32.191669,30838,040190040573000,04019004057
30920,Jacksons Food Stores 809,1954 E Highland Ave,,Phoenix,AZ,85016,4621,MARICOPA,-112.03951,33.505676,30921,040131085012000,04013108501
30944,Baker Conoco,932 W Beale St,,Kingman,AZ,86401,5427,MOHAVE,-114.06984,35.191654,30945,040159506004027,04015950600
30945,Carter's Custom Cuts,4155 W Frye Creek Rd,,Thatcher,AZ,85552,5159,GRAHAM,-109.76952,32.801899,30946,040099612023034,04009961202
31067,Speedway 2524,HWY 191,,MANY FARMS,AZ,86538,,APACHE,-109.60678,36.431152,31068,040019443002052,04001944300
31107,Park Student Union Park Mart,615 N Park Ave,,Tucson,AZ,85719,5094,PIMA,-110.95709,32.229469,31108,040190005006035,04019000500
31124,88 International Market,3557 W Dunlap Ave,,Phoenix,AZ,85051,5303,MARICOPA,-112.13584,33.567509,31125,040131057021000,04013105702
31139,Family Dollar Store 10037,8920 S Highway 95,,Mohave Valley,AZ,86440,9387,MOHAVE,-114.59773,34.892834,31140,040159550003046,04015955000
31170,Willow Creek Chevron,2889 Willow Creek Rd,,Prescott,AZ,86301,4178,YAVAPAI,-112.47041,34.592918,31171,040250004013000,04025000401
31236,Walmart SuperCenter 3884,3435 E Broadway Blvd,,Tucson,AZ,85716,5410,PIMA,-110.91908,32.221699,31237,040190019003008,04019001900
31298,CVS 10928,909 E Apache Blvd,,Tempe,AZ,85281,5817,MARICOPA,-111.92596,33.414677,31299,040133191041003,04013319104
31345,Speedway 2523,HWY 191 5 MILES S. OF HWY 160,,ROCK POINT,AZ,86503,,APACHE,-109.60286,36.283825,31346,040019442021008,04001944202
31357,Arco Am Pm 82090,1208 S Ellsworth Rd,,Mesa,AZ,85209,3804,MARICOPA,-111.63286,33.393188,31358,040134226351000,04013422635
31359,Sprouts Farmers Market 27,6760 W Deer Valley Rd,,Glendale,AZ,85310,5949,MARICOPA,-112.20448,33.681881,31360,040136140001010,04013614000
31422,QuikTrip 1450,68 W River Rd,,Tucson,AZ,85704,5106,PIMA,-110.9716,32.296429,31423,040190047252018,04019004725
31510,The Store Llc,1 Federal Route 1 Mile Marker 19,,Guvo Village,AZ,85634,,PIMA,-111.86723,31.914783,31511,040199408001059,04019940800
31599,Dollar General 13199,5663 S 12th Ave,,Tucson,AZ,85706,3101,PIMA,-110.97754,32.14954,31600,040190038022011,04019003802
31680,Clark's Market Inc 10,100 Verde Valley School Rd,,Sedona,AZ,86351,9053,YAVAPAI,-111.76498,34.778053,31681,040250017023043,04025001702
31830,"Community Food Bank, Inc",100 S Avenida del Convento,,Tucson,AZ,85745,2958,PIMA,-110.98551,32.220291,31831,040190025014008,04019002501
31951,Sharks Market,15221 N 32nd St,,Phoenix,AZ,85032,4405,MARICOPA,-112.01331,33.625301,31952,040131033023002,04013103302
31984,"G & L Import/Export, Corp.",4828 E 22nd St,,Tucson,AZ,85711,4904,PIMA,-110.88929,32.206848,31985,040190035015000,04019003501
32037,Speedway 2880,NAVAJO ROUTE 12,,FORT DEFIANCE,AZ,86504,,APACHE,-109.08318,35.787949,32038,040019440002007,04001944000
32052,Carniceria El Potrero,624 W Broadway Rd,Ste 205,Mesa,AZ,85210,0905,MARICOPA,-111.84547,33.407795,32053,040134213024014,04013421302
32238,Seoul Market,8935 N 43rd Ave,,Phoenix,AZ,85051,3642,MARICOPA,-112.15161,33.566502,32239,040131057011002,04013105701
